order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c,line_price,line_discount,line_revenue
ORD20241210-S08-01836,2024-12-10,S08,Munich,North,Online,46-60,nan,Electronics,Accessories,308.35,2.0,0.003,337.84,119,0,0,-4.8,616.7,1.85,614.85
ORD20241210-S08-02712,2024-12-10,S08,Berlin,North,In-Store,60+,Bronze,Beauty,Haircare,47.79,4.0,0.018,49.85,161,0,0,8.3,191.16,3.44,187.72
ORD20241210-S10-11178,2024-12-10,S10,Munich,North,In-Store,18-25,Silver,Beauty,Skincare,47.11,4.0,0.298,53.41,181,1,0,4.1,188.44,56.16,132.28
ORD20241210-S07-00080,2024-12-10,S07,Hamburg,East,In-Store,18-25,Silver,Clothing,Women,115.64,5.0,0.0,113.27,102,0,0,5.6,578.2,0.0,578.2
ORD20241210-S08-01680,2024-12-10,S08,Munich,North,In-Store,46-60,Silver,Grocery,Snacks,11.0,5.0,0.003,11.4,148,0,0,7.5,55.0,0.16,54.84
ORD20241210-S06-01909,2024-12-10,S06,Hamburg,East,Online,60+,nan,Grocery,Snacks,22.98,5.0,0.041,23.16,107,0,0,2.8,114.9,4.71,110.19
ORD20241210-S04-03687,2024-12-10,S04,Cologne,North,In-Store,60+,Silver,Clothing,Kids,71.66,4.0,0.027,78.7,157,0,0,3.2,286.64,7.74,278.9
ORD20241210-S04-05775,2024-12-10,S04,Munich,West,In-Store,26-35,nan,Clothing,Accessories,65.02,5.0,0.011,63.37,138,0,0,2.8,325.09999999999997,3.58,321.52
ORD20241210-S01-05013,2024-12-10,S01,Cologne,South,In-Store,26-35,nan,Clothing,Accessories,35.23,5.0,0.026,32.96,152,0,0,-2.3,176.14999999999998,4.58,171.57
ORD20241210-S04-08748,2024-12-10,S04,Hamburg,North,Online,26-35,nan,Home,Furniture,141.74,3.0,0.019,138.68,193,0,0,5.0,425.22,8.08,417.14
ORD20241210-S01-09827,2024-12-10,S01,Munich,West,In-Store,26-35,Silver,Grocery,Snacks,15.4,4.0,0.03,14.13,138,0,0,3.7,61.6,1.85,59.75
ORD20241210-S02-08660,2024-12-10,S02,Cologne,South,In-Store,46-60,Silver,Grocery,Fresh,9.34,3.0,0.02,8.79,178,0,0,0.8,28.02,0.56,27.46
ORD20241210-S02-10146,2024-12-10,S02,Frankfurt,East,In-Store,36-45,nan,Clothing,Women,79.19,4.0,0.013,87.53,107,0,0,0.1,316.76,4.12,312.64
ORD20241210-S03-00935,2024-12-10,S03,Frankfurt,East,In-Store,26-35,nan,Grocery,Fresh,10.78,3.0,0.012,10.53,167,0,0,3.2,32.339999999999996,0.39,31.95
ORD20241210-S01-08830,2024-12-10,S01,Frankfurt,East,Online,18-25,Silver,Grocery,Beverages,14.48,2.0,0.002,14.02,83,0,0,-0.4,28.96,0.06,28.9
ORD20241210-S03-05197,2024-12-10,S03,Cologne,South,In-Store,26-35,Silver,Clothing,Kids,150.0,2.0,0.001,171.22,182,0,0,1.3,300.0,0.3,299.7
ORD20241210-S03-08617,2024-12-10,S03,Berlin,South,Online,18-25,Silver,Grocery,Snacks,23.29,2.0,0.027,26.75,116,0,0,7.3,46.58,1.26,45.32
ORD20241210-S03-09627,2024-12-10,S03,Munich,West,Online,36-45,nan,Grocery,Beverages,10.08,2.0,0.027,10.57,152,0,0,-4.0,20.16,0.54,19.62
ORD20241210-S03-10588,2024-12-10,S03,Hamburg,North,In-Store,46-60,Silver,Beauty,Makeup,43.84,5.0,0.002,40.3,69,0,0,2.4,219.20000000000002,0.44,218.76
ORD20241210-S04-04073,2024-12-10,S04,Frankfurt,North,Online,18-25,nan,Clothing,Accessories,91.2,5.0,0.017,88.64,165,0,0,-0.2,456.0,7.75,448.25
ORD20241210-S03-04380,2024-12-10,S03,Berlin,East,In-Store,26-35,nan,Electronics,Laptops,934.07,3.0,0.041,958.55,110,0,0,3.5,2802.21,114.89,2687.32
ORD20241211-S09-02827,2024-12-11,S09,Hamburg,East,In-Store,26-35,nan,Clothing,Women,83.26,2.0,0.046,90.69,182,0,0,3.7,166.52,7.66,158.86
ORD20241211-S10-10945,2024-12-11,S10,Munich,South,In-Store,26-35,nan,Electronics,Audio,1200.0,5.0,0.006,1351.66,174,0,0,0.6,6000.0,36.0,5964.0
ORD20241211-S10-06775,2024-12-11,S10,Frankfurt,East,Online,36-45,Bronze,Beauty,Skincare,83.58,4.0,0.041,86.65,174,0,0,1.3,334.32,13.71,320.61
ORD20241211-S10-06324,2024-12-11,S10,Cologne,North,Online,60+,Gold,Electronics,Phones,347.95,2.0,0.01,323.13,115,0,0,0.1,695.9,6.96,688.94
ORD20241211-S10-04964,2024-12-11,S10,Munich,North,In-Store,26-35,nan,Clothing,Men,83.88,4.0,0.009,77.1,126,0,0,-0.2,335.52,3.02,332.5
ORD20241211-S09-10346,2024-12-11,S09,Frankfurt,East,In-Store,36-45,Bronze,Beauty,Skincare,106.93,2.0,0.039,122.85,189,0,0,4.7,213.86,8.34,205.52
ORD20241211-S09-06661,2024-12-11,S09,Hamburg,East,Online,46-60,nan,Grocery,Snacks,3.0,1.0,0.29,3.28,145,1,0,6.7,3.0,0.87,2.13
ORD20241211-S09-05396,2024-12-11,S09,Cologne,South,In-Store,36-45,Silver,Clothing,Accessories,82.91,5.0,0.01,77.67,141,0,0,4.5,414.54999999999995,4.15,410.4
ORD20241211-S08-11532,2024-12-11,S08,Cologne,North,Online,36-45,Bronze,Clothing,Men,145.08,3.0,0.045,137.96,172,0,0,5.0,435.24,19.59,415.65
ORD20241211-S04-03309,2024-12-11,S04,Berlin,South,Online,26-35,nan,Home,Furniture,385.1,5.0,0.012,384.37,80,0,0,6.4,1925.5,23.11,1902.39
ORD20241211-S07-07302,2024-12-11,S07,Munich,North,In-Store,26-35,nan,Beauty,Skincare,36.46,3.0,0.019,39.27,126,0,0,0.9,109.38,2.08,107.3
ORD20241211-S01-06259,2024-12-11,S01,Frankfurt,North,In-Store,46-60,nan,Grocery,Pantry,19.72,1.0,0.03,18.46,165,0,0,-1.3,19.72,0.59,19.13
ORD20241211-S03-08004,2024-12-11,S03,Munich,East,In-Store,36-45,nan,Clothing,Accessories,150.0,2.0,0.037,137.31,201,0,0,2.9,300.0,11.1,288.9
ORD20241211-S08-04959,2024-12-11,S08,Cologne,North,Online,36-45,nan,Beauty,Haircare,94.53,3.0,0.046,93.76,234,0,0,-6.6,283.59000000000003,13.05,270.54
ORD20241211-S01-03704,2024-12-11,S01,Frankfurt,West,In-Store,60+,nan,Electronics,Audio,637.21,1.0,0.016,652.05,183,0,0,-4.1,637.21,10.2,627.01
ORD20241211-S04-03461,2024-12-11,S04,Frankfurt,North,Online,46-60,nan,Grocery,Beverages,7.26,1.0,0.016,7.25,149,0,0,-1.5,7.26,0.12,7.14
ORD20241211-S03-10877,2024-12-11,S03,Munich,North,In-Store,36-45,nan,Grocery,Fresh,23.52,5.0,0.04,23.99,158,0,0,-0.5,117.6,4.7,112.9
ORD20241211-S04-05531,2024-12-11,S04,Frankfurt,East,Online,36-45,nan,Clothing,Accessories,150.0,5.0,0.026,166.96,161,0,0,1.6,750.0,19.5,730.5
ORD20241211-S05-04236,2024-12-11,S05,Cologne,North,In-Store,26-35,nan,Home,Appliances,600.0,1.0,0.046,551.71,197,0,0,-0.9,600.0,27.6,572.4
ORD20241211-S05-07905,2024-12-11,S05,Munich,North,In-Store,36-45,Gold,Beauty,Makeup,83.24,3.0,0.285,92.2,182,1,0,2.2,249.71999999999997,71.17,178.55
ORD20241211-S05-09361,2024-12-11,S05,Berlin,West,Online,26-35,Silver,Clothing,Women,23.08,2.0,0.016,22.51,119,0,0,4.9,46.16,0.74,45.42
ORD20241211-S04-04722,2024-12-11,S04,Cologne,North,In-Store,60+,Silver,Grocery,Snacks,14.54,1.0,0.02,15.19,124,0,0,-0.9,14.54,0.29,14.25
ORD20241212-S06-04437,2024-12-12,S06,Munich,East,In-Store,36-45,Silver,Clothing,Kids,132.99,4.0,0.027,130.9,118,0,0,-1.4,531.96,14.36,517.6
ORD20241212-S10-06482,2024-12-12,S10,Munich,West,Online,36-45,nan,Beauty,Fragrance,115.34,4.0,0.013,115.56,145,0,0,3.7,461.36,6.0,455.36
ORD20241212-S10-00925,2024-12-12,S10,Hamburg,North,In-Store,36-45,Silver,Grocery,Fresh,3.39,2.0,0.04,3.44,174,0,0,-2.8,6.78,0.27,6.51
ORD20241212-S09-03960,2024-12-12,S09,Munich,South,In-Store,36-45,nan,Grocery,Snacks,26.0,5.0,0.028,26.09,146,0,0,2.9,130.0,3.64,126.36
ORD20241212-S09-02917,2024-12-12,S09,Munich,South,In-Store,26-35,nan,Electronics,Audio,643.2,2.0,0.031,721.23,138,0,0,1.1,1286.4,39.88,1246.52
ORD20241212-S07-02396,2024-12-12,S07,Munich,North,Online,46-60,nan,Home,Furniture,247.71,2.0,0.039,231.17,164,0,0,4.8,495.42,19.32,476.1
ORD20241212-S07-00693,2024-12-12,S07,Berlin,East,In-Store,18-25,nan,Unknown,Skincare,105.805,3.0,0.013,80.53,159,0,0,-1.0,317.415,4.13,313.29
ORD20241212-S05-02220,2024-12-12,S05,Cologne,South,Online,18-25,nan,Beauty,Fragrance,120.0,2.0,0.043,111.41,139,0,0,1.2,240.0,10.32,229.68
ORD20241212-S06-07915,2024-12-12,S06,Hamburg,East,In-Store,36-45,nan,Electronics,Audio,1076.34,3.0,0.041,1180.59,163,0,0,3.5,3229.0199999999995,132.39,3096.63
ORD20241212-S04-05056,2024-12-12,S04,Cologne,South,In-Store,18-25,Silver,Beauty,Haircare,103.54,3.0,0.05,111.41,128,0,0,0.3,310.62,15.53,295.09
ORD20241212-S01-00948,2024-12-12,S01,Cologne,South,In-Store,26-35,nan,Clothing,Kids,89.81,4.0,0.044,80.9,213,0,0,-5.5,359.24,15.81,343.43
ORD20241212-S04-08378,2024-12-12,S04,Munich,East,In-Store,36-45,Silver,Clothing,Women,101.73,3.0,0.09,109.1,116,1,0,5.8,305.19,27.47,277.72
ORD20241212-S01-02743,2024-12-12,S01,Cologne,South,In-Store,18-25,nan,Beauty,Makeup,39.97,1.0,0.325,40.27,83,1,0,2.4,39.97,12.99,26.98
ORD20241212-S01-04121,2024-12-12,S01,Hamburg,West,In-Store,26-35,nan,Grocery,Fresh,19.35,2.0,0.026,21.67,108,0,0,3.5,38.7,1.01,37.69
ORD20241212-S01-04910,2024-12-12,S01,Cologne,South,Online,60+,nan,Clothing,Kids,57.68,5.0,0.032,56.75,50,0,0,-5.5,288.4,9.23,279.17
ORD20241212-S01-08051,2024-12-12,S01,Cologne,West,In-Store,36-45,Bronze,Electronics,Accessories,720.56,2.0,0.004,806.88,203,0,0,-2.2,1441.12,5.76,1435.36
ORD20241212-S01-02619,2024-12-12,S01,Berlin,South,In-Store,18-25,nan,Home,Furniture,508.21,3.0,0.021,533.15,141,0,0,2.7,1524.6299999999999,32.02,1492.61
ORD20241212-S02-09164,2024-12-12,S02,Frankfurt,North,In-Store,18-25,Gold,Clothing,Women,150.0,2.0,0.292,140.1,142,1,0,9.4,300.0,87.6,212.4
ORD20241212-S02-00382,2024-12-12,S02,Berlin,North,In-Store,26-35,Bronze,Home,Furniture,310.04,3.0,0.023,655.84,151,0,0,-2.4,930.1200000000001,21.39,908.73
ORD20241212-S04-03440,2024-12-12,S04,Cologne,West,In-Store,18-25,Bronze,Clothing,Kids,89.27,4.0,0.025,95.09,142,0,0,0.6,357.08,8.93,348.15
ORD20241212-S03-02053,2024-12-12,S03,Cologne,South,Online,26-35,nan,Clothing,Women,109.7,3.0,0.001,108.39,190,0,0,-1.5,329.1,0.33,328.77
ORD20241212-S03-05500,2024-12-12,S03,Hamburg,North,Online,46-60,nan,Clothing,Kids,45.77,2.0,0.165,52.27,134,1,0,0.4,91.54,15.1,76.44
ORD20241213-S10-06033,2024-12-13,S10,Frankfurt,North,In-Store,26-35,Gold,Grocery,Pantry,9.78,2.0,0.047,8.83,163,0,0,5.7,19.56,0.92,18.64
ORD20241213-S10-00639,2024-12-13,S10,Cologne,East,In-Store,18-25,Silver,Grocery,Snacks,12.55,4.0,0.048,11.79,159,0,0,3.5,50.2,2.41,47.79
ORD20241213-S07-01420,2024-12-13,S07,Hamburg,West,Online,36-45,Gold,Electronics,Phones,399.89,3.0,0.021,445.53,194,0,0,1.5,1199.67,25.19,1174.48
ORD20241213-S09-10236,2024-12-13,S09,Cologne,East,Online,46-60,nan,Electronics,Audio,670.54,3.0,0.037,733.29,216,0,0,7.0,2011.62,74.43,1937.19
ORD20241213-S09-08101,2024-12-13,S09,Cologne,South,In-Store,26-35,nan,Electronics,Audio,411.92,5.0,0.035,395.91,130,0,0,4.3,2059.6,72.09,1987.51
ORD20241213-S09-05381,2024-12-13,S09,Berlin,West,In-Store,46-60,Silver,Clothing,Accessories,25.78,5.0,0.157,24.18,199,1,0,2.9,128.9,20.24,108.66
ORD20241213-S09-05199,2024-12-13,S09,Frankfurt,North,Online,18-25,Silver,Clothing,Kids,77.98,3.0,0.275,77.79,117,1,0,6.5,233.94,64.33,169.61
ORD20241213-S08-10853,2024-12-13,S08,Cologne,North,In-Store,36-45,nan,Beauty,Haircare,94.02,4.0,0.036,105.25,159,0,0,4.7,376.08,13.54,362.54
ORD20241213-S08-10568,2024-12-13,S08,Berlin,North,In-Store,60+,nan,Grocery,Fresh,30.0,2.0,0.016,29.76,90,0,0,3.8,60.0,0.96,59.04
ORD20241213-S08-05005,2024-12-13,S08,Berlin,West,In-Store,36-45,nan,Electronics,Laptops,749.18,2.0,0.005,814.42,168,0,0,-1.4,1498.36,7.49,1490.87
ORD20241213-S08-02527,2024-12-13,S08,Cologne,East,In-Store,26-35,nan,Electronics,Laptops,916.0,2.0,0.047,833.02,183,0,0,0.6,1832.0,86.1,1745.9
ORD20241213-S07-07729,2024-12-13,S07,Hamburg,North,In-Store,46-60,nan,Electronics,Audio,496.45,5.0,0.031,447.16,139,0,0,4.5,2482.25,76.95,2405.3
ORD20241213-S07-02907,2024-12-13,S07,Berlin,West,Online,36-45,Bronze,Grocery,Beverages,7.57,1.0,0.005,7.99,110,0,0,-0.3,7.57,0.04,7.53
ORD20241213-S07-00964,2024-12-13,S07,Berlin,North,Online,36-45,Silver,Beauty,Fragrance,89.7,1.0,0.027,93.47,123,0,0,1.6,89.7,2.42,87.28
ORD20241213-S04-04467,2024-12-13,S04,Hamburg,West,In-Store,46-60,nan,Grocery,Fresh,19.4,3.0,0.008,19.07,109,0,0,-3.0,58.199999999999996,0.47,57.73
ORD20241213-S05-11171,2024-12-13,S05,Berlin,East,In-Store,18-25,Silver,Beauty,Fragrance,62.64,3.0,0.04,63.3,154,0,0,1.1,187.92000000000002,7.52,180.4
ORD20241213-S06-11332,2024-12-13,S06,Berlin,South,In-Store,36-45,Silver,Beauty,Skincare,39.07,3.0,0.045,37.02,217,0,0,2.0,117.21000000000001,5.27,111.94
ORD20241213-S01-00762,2024-12-13,S01,Hamburg,West,In-Store,26-35,nan,Electronics,Phones,453.23,3.0,0.044,455.27,151,0,0,2.4,1359.69,59.83,1299.86
ORD20241213-S01-01726,2024-12-13,S01,Frankfurt,East,In-Store,18-25,Bronze,Electronics,Phones,720.95,5.0,0.022,760.8,117,0,0,-5.1,3604.75,79.3,3525.45
ORD20241213-S02-02027,2024-12-13,S02,Hamburg,West,Online,18-25,nan,Grocery,Pantry,30.0,3.0,0.028,29.15,99,0,0,3.7,90.0,2.52,87.48
ORD20241213-S02-09548,2024-12-13,S02,Cologne,South,Online,46-60,Bronze,Grocery,Pantry,14.81,5.0,0.043,14.08,195,0,0,5.3,74.05,3.18,70.87
ORD20241213-S02-09570,2024-12-13,S02,Hamburg,East,In-Store,26-35,nan,Clothing,Women,150.0,2.0,0.017,169.09,173,0,0,-1.4,300.0,5.1,294.9
ORD20241213-S03-04686,2024-12-13,S03,Hamburg,South,In-Store,18-25,nan,Beauty,Skincare,42.22,4.0,0.006,40.47,136,0,0,1.8,168.88,1.01,167.87
ORD20241213-S01-00570,2024-12-13,S01,Munich,North,Online,36-45,Silver,Electronics,Phones,1200.0,1.0,0.026,1275.2,154,0,0,1.9,1200.0,31.2,1168.8
ORD20241213-S04-05107,2024-12-13,S04,Hamburg,North,Online,26-35,nan,Grocery,Snacks,11.5,4.0,0.028,11.51,96,0,0,-0.1,46.0,1.29,44.71
ORD20241213-S04-06506,2024-12-13,S04,Cologne,North,In-Store,46-60,Silver,Beauty,Fragrance,33.23,1.0,0.047,30.58,223,0,0,0.2,33.23,1.56,31.67
ORD20241213-S04-09711,2024-12-13,S04,Berlin,South,In-Store,26-35,nan,Unknown,Furniture,105.805,10.0,0.044,137.7,102,0,0,-0.9,1058.0500000000002,46.55,1011.5
ORD20241213-S04-11977,2024-12-13,S04,Munich,East,In-Store,26-35,Silver,Beauty,Makeup,82.46,5.0,0.033,82.59,65,0,0,5.6,412.29999999999995,13.61,398.69
ORD20241213-S05-03185,2024-12-13,S05,Munich,East,Online,60+,nan,Beauty,Makeup,55.3,1.0,0.033,52.01,174,0,0,-4.8,55.3,1.82,53.48
ORD20241213-S05-07790,2024-12-13,S05,Munich,East,In-Store,18-25,nan,Beauty,Skincare,102.12,3.0,0.02,100.21,140,0,0,3.1,306.36,6.13,300.23
ORD20241213-S04-04601,2024-12-13,S04,Berlin,West,Online,26-35,nan,Grocery,Snacks,15.71,20.0,0.029,10.84,178,0,0,7.3,314.20000000000005,9.11,305.09
ORD20241214-S07-02386,2024-12-14,S07,Hamburg,West,In-Store,18-25,Bronze,Electronics,Phones,874.26,5.0,0.022,929.68,99,0,0,1.4,4371.3,96.17,4275.13
ORD20241214-S07-10731,2024-12-14,S07,Cologne,East,Online,26-35,Silver,Beauty,Skincare,28.25,5.0,0.017,28.47,185,0,0,-2.7,141.25,2.4,138.85
ORD20241214-S08-00339,2024-12-14,S08,Cologne,North,In-Store,60+,Bronze,Grocery,Beverages,19.56,1.0,0.012,22.47,124,0,0,4.5,19.56,0.23,19.33
ORD20241214-S07-01929,2024-12-14,S07,Cologne,West,In-Store,36-45,Silver,Electronics,Laptops,399.1,3.0,0.045,398.54,158,0,0,0.3,1197.3000000000002,53.88,1143.42
ORD20241214-S08-06537,2024-12-14,S08,Berlin,West,In-Store,60+,nan,Beauty,Skincare,90.13,1.0,0.021,84.48,120,0,0,0.8,90.13,1.89,88.24
ORD20241214-S10-02121,2024-12-14,S10,Hamburg,East,In-Store,26-35,nan,Electronics,Laptops,593.45,2.0,0.007,577.23,152,0,0,6.1,1186.9,8.31,1178.59
ORD20241214-S09-05672,2024-12-14,S09,Cologne,East,In-Store,46-60,nan,Clothing,Men,117.57,5.0,0.042,127.76,187,0,0,2.8,587.8499999999999,24.69,563.16
ORD20241214-S09-07755,2024-12-14,S09,Cologne,South,In-Store,46-60,Silver,Beauty,Fragrance,35.04,2.0,0.012,37.63,108,0,0,4.6,70.08,0.84,69.24
ORD20241214-S10-03574,2024-12-14,S10,Munich,South,In-Store,60+,Silver,Beauty,Makeup,120.0,4.0,0.027,124.6,152,0,0,3.7,480.0,12.96,467.04
ORD20241214-S10-06201,2024-12-14,S10,Munich,North,Online,26-35,Silver,Home,Decor,301.58,3.0,0.043,282.62,123,0,0,-0.7,904.74,38.9,865.84
ORD20241214-S10-11471,2024-12-14,S10,Cologne,East,In-Store,46-60,nan,Beauty,Fragrance,74.32,2.0,0.008,83.6,228,0,0,4.9,148.64,1.19,147.45
ORD20241214-S09-03901,2024-12-14,S09,Frankfurt,West,In-Store,46-60,Bronze,Grocery,Snacks,12.09,2.0,0.015,11.63,128,0,0,-4.3,24.18,0.36,23.82
ORD20241214-S06-08713,2024-12-14,S06,Cologne,North,Online,36-45,nan,Clothing,Accessories,118.3,4.0,0.012,127.83,83,0,0,3.5,473.2,5.68,467.52
ORD20241214-S06-10766,2024-12-14,S06,Frankfurt,East,In-Store,26-35,nan,Home,Furniture,346.65,3.0,0.039,380.75,156,0,0,-1.0,1039.9499999999998,40.56,999.39
ORD20241214-S01-08115,2024-12-14,S01,Frankfurt,South,In-Store,26-35,nan,Home,Decor,175.69,5.0,0.014,171.5,93,0,0,-5.0,878.45,12.3,866.15
ORD20241214-S06-08241,2024-12-14,S06,Cologne,North,Online,26-35,Silver,Electronics,Laptops,1200.0,4.0,0.048,1213.19,172,0,0,-1.6,4800.0,230.4,4569.6
ORD20241214-S01-01294,2024-12-14,S01,Frankfurt,East,In-Store,36-45,nan,Home,Decor,433.84,1.0,0.049,467.07,178,0,0,8.9,433.84,21.26,412.58
ORD20241214-S01-01268,2024-12-14,S01,Hamburg,East,In-Store,18-25,Silver,Home,Kitchen,390.64,1.0,0.259,389.58,186,1,0,-0.5,390.64,101.18,289.46
ORD20241214-S01-01831,2024-12-14,S01,Cologne,West,In-Store,26-35,Bronze,Beauty,Fragrance,62.33,2.0,0.018,70.15,162,0,0,-2.5,124.66,2.24,122.42
ORD20241214-S01-04642,2024-12-14,S01,Munich,West,In-Store,60+,nan,Electronics,Accessories,250.87,4.0,0.046,271.61,142,0,0,3.0,1003.48,46.16,957.32
ORD20241214-S01-11978,2024-12-14,S01,Munich,West,In-Store,36-45,Silver,Beauty,Makeup,81.1,5.0,0.046,80.45,111,0,0,-1.7,405.5,18.65,386.85
ORD20241214-S02-07375,2024-12-14,S02,Frankfurt,North,In-Store,26-35,Bronze,Beauty,Haircare,45.6,1.0,0.014,43.58,117,0,0,-0.6,45.6,0.64,44.96
ORD20241214-S02-04198,2024-12-14,S02,Hamburg,North,Online,36-45,nan,Home,Decor,235.6,4.0,0.048,270.17,219,0,0,-1.4,942.4,45.24,897.16
ORD20241214-S04-00670,2024-12-14,S04,Berlin,East,In-Store,26-35,nan,Beauty,Haircare,102.2,4.0,0.035,116.38,141,0,0,6.8,408.8,14.31,394.49
ORD20241214-S04-03839,2024-12-14,S04,Munich,North,In-Store,26-35,nan,Clothing,Accessories,150.0,1.0,0.042,168.46,198,0,0,3.8,150.0,6.3,143.7
ORD20241214-S04-11166,2024-12-14,S04,Hamburg,South,In-Store,26-35,Silver,Beauty,Skincare,120.0,2.0,0.02,110.81,181,0,0,0.9,240.0,4.8,235.2
ORD20241214-S05-00775,2024-12-14,S05,Cologne,North,In-Store,46-60,Silver,Electronics,Audio,621.45,3.0,0.022,678.16,193,0,0,5.0,1864.3500000000001,41.02,1823.33
ORD20241214-S06-04005,2024-12-14,S06,Berlin,East,Online,46-60,nan,Home,Decor,172.12,1.0,0.02,156.12,152,0,0,-1.6,172.12,3.44,168.68
ORD20241214-S06-07197,2024-12-14,S06,Berlin,West,In-Store,36-45,nan,Grocery,Beverages,12.1,5.0,0.005,12.11,244,0,0,3.8,60.5,0.3,60.2
ORD20241214-S02-10078,2024-12-14,S02,Munich,West,In-Store,18-25,nan,Clothing,Accessories,34.08,4.0,0.02,30.8,115,0,0,0.7,136.32,2.73,133.59
ORD20241215-S09-04598,2024-12-15,S09,Frankfurt,West,In-Store,60+,Gold,Electronics,Phones,631.58,3.0,0.007,632.88,170,0,0,-1.6,1894.7400000000002,13.26,1881.48
ORD20241215-S09-01783,2024-12-15,S09,Cologne,West,Online,36-45,nan,Home,Appliances,329.98,5.0,0.048,339.28,130,0,0,-5.4,1649.9,79.2,1570.7
ORD20241215-S09-05647,2024-12-15,S09,Cologne,West,In-Store,46-60,nan,Grocery,Snacks,18.13,1.0,0.048,18.2,142,0,0,0.7,18.13,0.87,17.26
ORD20241215-S06-08517,2024-12-15,S06,Frankfurt,West,In-Store,18-25,nan,Home,Appliances,356.92,4.0,0.001,359.57,160,0,0,3.4,1427.68,1.43,1426.25
ORD20241215-S10-06759,2024-12-15,S10,Berlin,North,Online,36-45,Silver,Electronics,Accessories,546.7,3.0,0.036,620.19,115,0,0,7.4,1640.1000000000001,59.04,1581.06
ORD20241215-S08-09587,2024-12-15,S08,Berlin,South,In-Store,26-35,nan,Beauty,Makeup,79.21,3.0,0.023,76.79,204,0,0,3.8,237.63,5.47,232.16
ORD20241215-S09-08832,2024-12-15,S09,Cologne,North,In-Store,26-35,Bronze,Beauty,Haircare,87.59,2.0,0.039,91.63,126,0,0,0.1,175.18,6.83,168.35
ORD20241215-S08-03035,2024-12-15,S08,Hamburg,West,Online,26-35,nan,Grocery,Fresh,29.2,1.0,0.001,27.22,191,0,0,4.1,29.2,0.03,29.17
ORD20241215-S03-02164,2024-12-15,S03,Berlin,South,In-Store,60+,nan,Unknown,Appliances,1205.75,3.0,0.05,268.82,232,0,0,-2.4,3617.25,180.86,3436.39
ORD20241215-S07-07941,2024-12-15,S07,Hamburg,East,Online,26-35,nan,Grocery,Pantry,10.05,5.0,0.012,11.04,159,0,0,3.8,50.25,0.6,49.65
ORD20241215-S06-06558,2024-12-15,S06,Berlin,North,In-Store,26-35,Bronze,Beauty,Makeup,120.0,1.0,0.026,130.16,191,0,0,5.0,120.0,3.12,116.88
ORD20241215-S04-06473,2024-12-15,S04,Cologne,South,Online,36-45,nan,Home,Decor,188.62,5.0,0.01,185.24,223,0,0,2.3,943.1,9.43,933.67
ORD20241215-S03-11495,2024-12-15,S03,Munich,East,In-Store,26-35,Bronze,Electronics,Audio,345.92,5.0,0.034,326.92,170,0,0,4.3,1729.6000000000001,58.81,1670.79
ORD20241215-S03-01439,2024-12-15,S03,Berlin,South,Online,18-25,Gold,Clothing,Men,25.11,2.0,0.045,24.78,195,0,0,4.8,50.22,2.26,47.96
ORD20241215-S02-00447,2024-12-15,S02,Frankfurt,South,Online,46-60,nan,Electronics,Audio,428.46,2.0,0.006,451.93,163,0,0,-2.2,856.92,5.14,851.78
ORD20241215-S01-08674,2024-12-15,S01,Munich,North,In-Store,46-60,nan,Grocery,Pantry,19.54,3.0,0.03,18.51,175,0,0,7.0,58.62,1.76,56.86
ORD20241215-S01-00292,2024-12-15,S01,Munich,West,In-Store,26-35,nan,Home,Kitchen,277.57,5.0,0.038,263.24,141,0,0,1.4,1387.85,52.74,1335.11
ORD20241215-S08-02388,2024-12-15,S08,Cologne,North,In-Store,26-35,nan,Home,Decor,249.46,3.0,0.046,257.51,96,0,0,-0.5,748.38,34.43,713.95
ORD20241216-S08-06984,2024-12-16,S08,Cologne,West,Online,26-35,Silver,Electronics,Phones,263.28,1.0,0.038,238.99,113,0,0,-0.1,263.28,10.0,253.28
ORD20241216-S09-04871,2024-12-16,S09,Munich,North,In-Store,26-35,nan,Grocery,Snacks,10.6,4.0,0.028,10.43,171,0,0,0.1,42.4,1.19,41.21
ORD20241216-S08-10908,2024-12-16,S08,Hamburg,West,In-Store,26-35,nan,Grocery,Beverages,14.37,1.0,0.008,14.62,195,0,0,0.4,14.37,0.11,14.26
ORD20241216-S09-07476,2024-12-16,S09,Cologne,South,Online,46-60,Silver,Home,Decor,179.82,4.0,0.048,200.68,157,0,0,1.4,719.28,34.53,684.75
ORD20241216-S04-07424,2024-12-16,S04,Munich,East,Online,36-45,Bronze,Electronics,Audio,327.25,5.0,0.011,337.03,176,0,0,-1.3,1636.25,18.0,1618.25
ORD20241216-S10-03487,2024-12-16,S10,Munich,South,Online,26-35,Silver,Beauty,Makeup,61.08,4.0,0.019,66.57,205,0,0,0.2,244.32,4.64,239.68
ORD20241216-S10-05069,2024-12-16,S10,Berlin,North,Online,26-35,nan,Grocery,Snacks,30.0,3.0,0.002,31.15,105,0,0,-2.8,90.0,0.18,89.82
ORD20241216-S10-10561,2024-12-16,S10,Cologne,South,Online,36-45,nan,Electronics,Phones,670.54,3.0,0.049,1119.94,93,0,0,6.2,2011.62,98.57,1913.05
